"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorEqual.category record1Value","[0] StringAttributeComparatorEqual.category record2Value","[0] StringAttributeComparatorEqual.category record1PreprocessedValue","[0] StringAttributeComparatorEqual.category record2PreprocessedValue","[0] StringAttributeComparatorEqual.category similarity","[0] StringAttributeComparatorEqual.category postproccesedSimilarity","[1] StringListAttributeComparatorLevenshtein.commonNames record1Value","[1] StringListAttributeComparatorLevenshtein.commonNames record2Value","[1] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[1] StringListAttributeComparatorLevenshtein.commonNames similarity","[1] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.orders record1Value","[2] StringListAttributeComparatorLevenshtein.orders record2Value","[2] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.orders similarity","[2] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[3] StringListAttributeComparatorLevenshtein.families record1Value","[3] StringListAttributeComparatorLevenshtein.families record2Value","[3] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[3] StringListAttributeComparatorLevenshtein.families similarity","[3] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO39253","http://www.wikidata.org/entity/q2105184","0.09",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[schreineria hashimotoi]","[none]","[schreineria hashimotoi]","0.09090909090909094","0.09090909090909094","[orthoptera]","[hymenoptera]","[orthoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[acrididae]","[ichneumonidae]","[acrididae]","[ichneumonidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO40977","http://www.wikidata.org/entity/q1768722","0.36",,"Mammal","Mammal","Mammal","Mammal","1.0","1.0","[cascade golden mantled ground squirrel]","[russet ground squirrel]","[cascade golden mantled ground squirrel]","[russet ground squirrel]","0.5","0.5","[rodentia]","[rodentia]","[rodentia]","[rodentia]","1.0","1.0","[sciuridae]","[squirrel]","[sciuridae]","[squirrel]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO43849","http://www.wikidata.org/entity/q2047958","0.01",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[tricholabus lepidus]","[none]","[tricholabus lepidus]","0.10526315789473684","0.10526315789473684","[trichoptera]","[hymenoptera]","[trichoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[leptoceridae]","[ichneumonidae]","[leptoceridae]","[ichneumonidae]","0.3076923076923077","0.3076923076923077"
"WekaMatchingRule","BIO21124","http://www.wikidata.org/entity/q1824438","0.26",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hydroptila theiodamas]","[none]","[hydroptila theiodamas]","0.09523809523809523","0.09523809523809523","[coleoptera]","[trichoptera]","[coleoptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[dytiscidae]","[hydroptilidae]","[dytiscidae]","[hydroptilidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO43851","http://www.wikidata.org/entity/q2148155","0.23",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[trilochana insignis]","[none]","[trilochana insignis]","0.10526315789473684","0.10526315789473684","[trichoptera]","[lepidoptera]","[trichoptera]","[lepidoptera]","0.5454545454545454","0.5454545454545454","[leptoceridae]","[sesiidae]","[leptoceridae]","[sesiidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO36494","http://www.wikidata.org/entity/q1502478","0.35",,"Fungi","Fungi","Fungi","Fungi","1.0","1.0","[none]","[puccinia inclusa]","[none]","[puccinia inclusa]","0.125","0.125","[uredinales]","[pucciniales]","[uredinales]","[pucciniales]","0.5454545454545454","0.5454545454545454","[pucciniastraceae]","[pucciniaceae]","[pucciniastraceae]","[pucciniaceae]","0.75","0.75"
"WekaMatchingRule","BIO13701","http://www.wikidata.org/entity/q2182823","0.24",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[dicladispa opacicollis]","[none]","[dicladispa opacicollis]","0.045454545454545414","0.045454545454545414","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[tipulidae]","[leaf beetle]","[tipulidae]","[leaf beetle]","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","BIO35675","http://www.wikidata.org/entity/q1812137","0.03",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[protoptila cardela]","[none]","[protoptila cardela]","0.11111111111111116","0.11111111111111116","[diptera]","[trichoptera]","[diptera]","[trichoptera]","0.5454545454545454","0.5454545454545454","[tephritidae]","[glossosomatidae]","[tephritidae]","[glossosomatidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO15071","http://www.wikidata.org/entity/q2042066","0.26",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[elasmosomus mirificus]","[none]","[elasmosomus mirificus]","0.04761904761904767","0.04761904761904767","[hemiptera]","[coleoptera]","[hemiptera]","[coleoptera]","0.5","0.5","[anthocoridae]","[elateridae]","[anthocoridae]","[elateridae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO19582","http://www.wikidata.org/entity/q1839507","0.48",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[gyrinus oblongus]","[none]","[gyrinus oblongus]","0.1875","0.1875","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[gyrinidae]","[whirligig beetle]","[gyrinidae]","[whirligig beetle]","0.25","0.25"
"WekaMatchingRule","BIO36391","http://www.wikidata.org/entity/q2063694","0.3",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[ptilodactyla impressicollis]","[none]","[ptilodactyla impressicollis]","0.07407407407407407","0.07407407407407407","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[noctuidae]","[ptilodactylidae]","[noctuidae]","[ptilodactylidae]","0.4666666666666667","0.4666666666666667"
"WekaMatchingRule","BIO02734","http://www.wikidata.org/entity/q1845425","0.78",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[aphaereta masoni]","[none]","[aphaereta masoni]","0.125","0.125","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[scarabaeidae]","[braconidae]","[scarabaeidae]","[braconidae]","0.5","0.5"
"WekaMatchingRule","BIO24539","http://www.wikidata.org/entity/q2126937","0.08",,"Insect","Insect","Insect","Insect","1.0","1.0","[comanche skimmer]","[libnetis purpureiocularis]","[comanche skimmer]","[libnetis purpureiocularis]","0.12","0.12","[odonata]","[coleoptera]","[odonata]","[coleoptera]","0.30000000000000004","0.30000000000000004","[libellulidae]","[lycidae]","[libellulidae]","[lycidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO39794","http://www.wikidata.org/entity/q2094460","0.24",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[semiotus lacrimiformis]","[none]","[semiotus lacrimiformis]","0.045454545454545414","0.045454545454545414","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[geometridae]","[elateridae]","[geometridae]","[elateridae]","0.5454545454545454","0.5454545454545454"
"WekaMatchingRule","BIO10761","http://www.wikidata.org/entity/q570063","0.04",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[coenagrion persicum]","[none]","[coenagrion persicum]","0.21052631578947367","0.21052631578947367","[hymenoptera]","[odonata]","[hymenoptera]","[odonata]","0.2727272727272727","0.2727272727272727","[megachilidae]","[coenagrionidae]","[megachilidae]","[coenagrionidae]","0.5","0.5"
"WekaMatchingRule","BIO21478","http://www.wikidata.org/entity/q2156296","0.02",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hylaeus hula]","[none]","[hylaeus hula]","0.08333333333333337","0.08333333333333337","[diptera]","[hymenoptera]","[diptera]","[hymenoptera]","0.4545454545454546","0.4545454545454546","[anthomyiidae]","[colletidae]","[anthomyiidae]","[colletidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO27955","http://www.wikidata.org/entity/q663651","0.28",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[mordellistena berbera]","[none]","[mordellistena berbera]","0.1428571428571429","0.1428571428571429","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[muscidae]","[mordellidae]","[muscidae]","[mordellidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO43264","http://www.wikidata.org/entity/q922255","0.85",,"Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","Spider/Scorpion","1.0","1.0","[none]","[thelcticopis serambiformis]","[none]","[thelcticopis serambiformis]","0.07692307692307687","0.07692307692307687","[araneae]","[araneae, xiphosura, xiphosurida]","[araneae]","[araneae, xiphosura, xiphosurida]","1.0","1.0","[theridiidae]","[sparassidae]","[theridiidae]","[sparassidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO24697","http://www.wikidata.org/entity/q2143063","0.02",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[limonia japonica]","[none]","[limonia japonica]","0.1875","0.1875","[trichoptera]","[diptera]","[trichoptera]","[diptera]","0.5454545454545454","0.5454545454545454","[limnephilidae]","[limoniidae]","[limnephilidae]","[limoniidae]","0.6153846153846154","0.6153846153846154"
"WekaMatchingRule","BIO45773","http://www.wikidata.org/entity/q2101179","0.1",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[xylocopa escalerai]","[none]","[xylocopa escalerai]","0.11111111111111116","0.11111111111111116","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[apidae]","[apidae]","[apidae]","[apidae]","1.0","1.0"
"WekaMatchingRule","BIO24212","http://www.wikidata.org/entity/q2111161","0.07",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[leptotarsus (phymatopsis) nigrosubcostatus]","[none]","[leptotarsus (phymatopsis) nigrosubcostatus]","0.04761904761904767","0.04761904761904767","[hymenoptera]","[diptera]","[hymenoptera]","[diptera]","0.4545454545454546","0.4545454545454546","[formicidae]","[tipulidae]","[formicidae]","[tipulidae]","0.4","0.4"
"WekaMatchingRule","BIO42434","http://www.wikidata.org/entity/q2074962","0.02",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[symmachia pardalia]","[none]","[symmachia pardalia]","0.0","0.0","[none]","[lepidoptera]","[none]","[lepidoptera]","0.18181818181818177","0.18181818181818177","[none]","[riodinidae]","[none]","[riodinidae]","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","BIO41736","http://www.wikidata.org/entity/q2062235","0.75",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[stelis vernalis]","[none]","[stelis vernalis]","0.06666666666666665","0.06666666666666665","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[staphylinidae]","[megachilidae]","[staphylinidae]","[megachilidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO20644","http://www.wikidata.org/entity/q2178648","0.9433333333333332",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hexatoma (eriocera) californica]","[none]","[hexatoma (eriocera) californica]","0.06451612903225812","0.06451612903225812","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","[tipulidae]","[limoniidae]","[tipulidae]","[limoniidae]","0.5","0.5"
"WekaMatchingRule","BIO27470","http://www.wikidata.org/entity/q1567983","0.04",,"Mammal","Mammal","Mammal","Mammal","1.0","1.0","[meadow vole, meadow mouse, field mouse]","[liechtenstein’s pine vole, liechtensteins pine vole]","[meadow vole, meadow mouse, field mouse]","[liechtenstein’s pine vole, liechtensteins pine vole]","0.25","0.25","[rodentia]","[rodentia]","[rodentia]","[rodentia]","1.0","1.0","[cricetidae]","[cricetidae]","[cricetidae]","[cricetidae]","1.0","1.0"
"WekaMatchingRule","BIO23009","http://www.wikidata.org/entity/q630590","0.42",,"Fish","Fish","Fish","Fish","1.0","1.0","[longfin blenny]","[labidochromis freibergi]","[longfin blenny]","[labidochromis freibergi]","0.21739130434782605","0.21739130434782605","[perciformes]","[cichliformes, perciformes]","[perciformes]","[cichliformes, perciformes]","1.0","1.0","[labrisomidae]","[cichlidae]","[labrisomidae]","[cichlidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO36629","http://www.wikidata.org/entity/q2175276","0.325",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[pyrophorus validus]","[none]","[pyrophorus validus]","0.05555555555555558","0.05555555555555558","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[crambidae]","[elateridae]","[crambidae]","[elateridae]","0.5","0.5"
"WekaMatchingRule","BIO23372","http://www.wikidata.org/entity/q2179693","0.65",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[lasioglossum cattellae]","[none]","[lasioglossum cattellae]","0.09090909090909094","0.09090909090909094","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[zopheridae]","[halictidae]","[zopheridae]","[halictidae]","0.4","0.4"
"WekaMatchingRule","BIO37059","http://www.wikidata.org/entity/q1039306","0.18549999999999997",,"Amphibian","Amphibian","Amphibian","Amphibian","1.0","1.0","[wood frog]","[fine spined frog, rana spinulosa]","[wood frog]","[fine spined frog, rana spinulosa]","0.375","0.375","[anura]","[anura]","[anura]","[anura]","1.0","1.0","[ranidae]","[ranidae]","[ranidae]","[ranidae]","1.0","1.0"
"WekaMatchingRule","BIO24110","http://www.wikidata.org/entity/q2076665","0.56",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[leptocodia luctifera]","[none]","[leptocodia luctifera]","0.09999999999999998","0.09999999999999998","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[scarabaeidae]","[leaf beetle]","[scarabaeidae]","[leaf beetle]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO35777","http://www.wikidata.org/entity/q579549","0.64",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[procraerus deletus]","[none]","[procraerus deletus]","0.11111111111111116","0.11111111111111116","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[staphylinidae]","[elateridae]","[staphylinidae]","[elateridae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO26009","http://www.wikidata.org/entity/q310360","0.05",,"Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[pengua]","[macrozamia macdonnellii]","[pengua]","[macrozamia macdonnellii]","0.04347826086956519","0.04347826086956519","[malpighiales]","[cycadales]","[malpighiales]","[cycadales]","0.33333333333333337","0.33333333333333337","[euphorbiaceae]","[zamiaceae]","[euphorbiaceae]","[zamiaceae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO27880","http://www.wikidata.org/entity/q1812608","0.1",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[monolepta cumingii]","[none]","[monolepta cumingii]","0.16666666666666663","0.16666666666666663","[siphonaptera]","[coleoptera]","[siphonaptera]","[coleoptera]","0.5","0.5","[ceratophyllidae]","[leaf beetle]","[ceratophyllidae]","[leaf beetle]","0.2666666666666667","0.2666666666666667"
"WekaMatchingRule","BIO27196","http://www.wikidata.org/entity/q2066433","0.04",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[mesoleius armillatorius]","[none]","[mesoleius armillatorius]","0.08695652173913049","0.08695652173913049","[lepidoptera]","[hymenoptera]","[lepidoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[pyralidae]","[ichneumonidae]","[pyralidae]","[ichneumonidae]","0.3076923076923077","0.3076923076923077"
"WekaMatchingRule","BIO09675","http://www.wikidata.org/entity/q2137457","0.55",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[chromatoclothoda aurata]","[none]","[chromatoclothoda aurata]","0.04347826086956519","0.04347826086956519","[coleoptera]","[embioptera]","[coleoptera]","[embioptera]","0.6","0.6","[chrysomelidae]","[clothodidae]","[chrysomelidae]","[clothodidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO15782","http://www.wikidata.org/entity/q2163684","0.09",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[epicauta maklini]","[none]","[epicauta maklini]","0.0625","0.0625","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[tortricidae]","[meloidae]","[tortricidae]","[meloidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO34300","http://www.wikidata.org/entity/q1317139","0.9711009634458975","1","Insect","Insect","Insect","Insect","1.0","1.0","[melissa blue]","[melissa blue, plebejus melissa]","[melissa blue]","[melissa blue, plebejus melissa]","1.0","1.0","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","[lycaenidae]","[lycaenidae]","[lycaenidae]","[lycaenidae]","1.0","1.0"
"WekaMatchingRule","BIO00255","http://www.wikidata.org/entity/q1190312","0.9711009634458975","1","Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[striped maple, moosewood]","[striped maple, acer pensylvanicum]","[striped maple, moosewood]","[striped maple, acer pensylvanicum]","1.0","1.0","[sapindales]","[rutales, terebinthales, sapindales]","[sapindales]","[rutales, terebinthales, sapindales]","1.0","1.0","[sapindaceae]","[aceraceae, sapindaceae]","[sapindaceae]","[aceraceae, sapindaceae]","1.0","1.0"
"WekaMatchingRule","BIO18032","http://www.wikidata.org/entity/q13158",,"1",,,,,,,"[garden strawberry]","[garden strawberry, fragaria × ananassa]","[garden strawberry]","[garden strawberry, fragaria × ananassa]","1.0","1.0","[rosales]","[rosales]","[rosales]","[rosales]","1.0","1.0","[rosaceae]","[rosaceae]","[rosaceae]","[rosaceae]","1.0","1.0"
"WekaMatchingRule","BIO08024","http://www.wikidata.org/entity/q958244","0.32",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[cardiophorus gerstaekeri]","[none]","[cardiophorus gerstaekeri]","0.08333333333333337","0.08333333333333337","[hemiptera]","[coleoptera]","[hemiptera]","[coleoptera]","0.5","0.5","[aphididae]","[elateridae]","[aphididae]","[elateridae]","0.4","0.4"
"WekaMatchingRule","BIO24732","http://www.wikidata.org/entity/q2105223","0.4",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[limnichoderus angustus]","[none]","[limnichoderus angustus]","0.13636363636363635","0.13636363636363635","[diptera]","[coleoptera]","[diptera]","[coleoptera]","0.5","0.5","[tipulidae]","[limnichidae]","[tipulidae]","[limnichidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO27318","http://www.wikidata.org/entity/q2130871","0.26",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[microcorynus scitulus]","[none]","[microcorynus scitulus]","0.09523809523809523","0.09523809523809523","[trichoptera]","[coleoptera]","[trichoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[brachycentridae]","[attelabidae]","[brachycentridae]","[attelabidae]","0.4","0.4"
"WekaMatchingRule","BIO07672","http://www.wikidata.org/entity/q2078797",,"0","Vascular Plant","Insect","Vascular Plant","Insect","0.0","0.0","[houghton s sedge]","[cardiophorus getschmanni]","[houghton s sedge]","[cardiophorus getschmanni]","0.16666666666666663","0.16666666666666663","[poales]","[coleoptera]","[poales]","[coleoptera]","0.19999999999999996","0.19999999999999996","[cyperaceae]","[elateridae]","[cyperaceae]","[elateridae]","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","BIO21830","http://www.wikidata.org/entity/q2067455","0.11",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hypodoryctes fuga]","[none]","[hypodoryctes fuga]","0.11764705882352944","0.11764705882352944","[lepidoptera]","[hymenoptera]","[lepidoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","[cosmopterigidae]","[braconidae]","[cosmopterigidae]","[braconidae]","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","BIO11321","http://www.wikidata.org/entity/q1758657","0.58",,"Fish","Fish","Fish","Fish","1.0","1.0","[humpback whitefish, lake whitefish, alaska whitefish, great lakes whitefish]","[xingu corydoras]","[humpback whitefish, lake whitefish, alaska whitefish, great lakes whitefish]","[xingu corydoras]","0.11111111111111116","0.11111111111111116","[salmoniformes]","[siluriformes]","[salmoniformes]","[siluriformes]","0.6923076923076923","0.6923076923076923","[salmonidae]","[callichthyidae]","[salmonidae]","[callichthyidae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO07865","http://www.wikidata.org/entity/q1473332","0.04",,"Vascular Plant","Vascular Plant","Vascular Plant","Vascular Plant","1.0","1.0","[shortstalk sedge, short stalk sedge]","[carmona microphylla]","[shortstalk sedge, short stalk sedge]","[carmona microphylla]","0.10526315789473684","0.10526315789473684","[poales]","[boraginales]","[poales]","[boraginales]","0.4545454545454546","0.4545454545454546","[cyperaceae]","[boraginaceae]","[cyperaceae]","[boraginaceae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO23406","http://www.wikidata.org/entity/q2120231","0.7",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[lasioglossum sedlaceki]","[none]","[lasioglossum sedlaceki]","0.09090909090909094","0.09090909090909094","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","[halictidae]","[halictidae]","[halictidae]","[halictidae]","1.0","1.0"
"WekaMatchingRule","BIO20222","http://www.wikidata.org/entity/q1846730","0.52",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[helconidea dentator]","[none]","[helconidea dentator]","0.1578947368421053","0.1578947368421053","[coleoptera]","[hymenoptera]","[coleoptera]","[hymenoptera]","0.6363636363636364","0.6363636363636364","[helophoridae]","[braconidae]","[helophoridae]","[braconidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO41737","http://www.wikidata.org/entity/q1817228","0.62",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[stenelmis semirubra]","[none]","[stenelmis semirubra]","0.10526315789473684","0.10526315789473684","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","[staphylinidae]","[elmidae]","[staphylinidae]","[elmidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO21805","http://www.wikidata.org/entity/q1811857","0.41",,"Insect","Insect","Insect","Insect","1.0","1.0","[none]","[hypnomorphus angulosus]","[none]","[hypnomorphus angulosus]","0.13636363636363635","0.13636363636363635","[lepidoptera]","[coleoptera]","[lepidoptera]","[coleoptera]","0.5454545454545454","0.5454545454545454","[cosmopterigidae]","[elateridae]","[cosmopterigidae]","[elateridae]","0.4666666666666667","0.4666666666666667"
