"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record1Value","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record2Value","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record1PreprocessedValue","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames record2PreprocessedValue","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames similarity","[2] StringListAttributeAsWholeComparatorLevenshtein.commonNames postproccesedSimilarity","[3] StringListAttributeAsWholeComparatorJaccard.orders record1Value","[3] StringListAttributeAsWholeComparatorJaccard.orders record2Value","[3] StringListAttributeAsWholeComparatorJaccard.orders record1PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.orders record2PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.orders similarity","[3] StringListAttributeAsWholeComparatorJaccard.orders postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.families record1Value","[4] StringListAttributeAsWholeComparatorJaccard.families record2Value","[4] StringListAttributeAsWholeComparatorJaccard.families record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.families record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.families similarity","[4] StringListAttributeAsWholeComparatorJaccard.families postproccesedSimilarity","[5] StringListAttributeComparatorEqual.states record1Value","[5] StringListAttributeComparatorEqual.states record2Value","[5] StringListAttributeComparatorEqual.states record1PreprocessedValue","[5] StringListAttributeComparatorEqual.states record2PreprocessedValue","[5] StringListAttributeComparatorEqual.states similarity","[5] StringListAttributeComparatorEqual.states postproccesedSimilarity"
"WekaMatchingRule","BIO18965","ES1620","1.0","1","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","1.0","1.0","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","glaucomys sabrinus coloratus","1.0","1.0","[northern flying squirrel, carolina northern flying squirrel]","[carolina northern flying squirrel]","[northern flying squirrel, carolina northern flying squirrel]","[carolina northern flying squirrel]","0.8636363636363636","0.8636363636363636",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO12390","ES1541","0.0",,"cyclosa conica","cyclura stejnegeri","cyclosa conica","cyclura stejnegeri","0.0","0.0","cyclosa conica","cyclura stejnegeri","cyclosa conica","cyclura stejnegeri","0.38888888888888884","0.38888888888888884","[mona ground iguana]","[none]","[mona ground iguana]","[none]","0.16666666666666663","0.16666666666666663",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO44172","ES1575","0.0",,"trillium pusillum var. pusillum","triodopsis platysayoides","trillium pusillum var. pusillum","triodopsis platysayoides","0.0","0.0","trillium pusillum var. pusillum","triodopsis platysayoides","trillium pusillum var. pusillum","triodopsis platysayoides","0.25806451612903225","0.25806451612903225","[flat spired three toothed snail]","[dwarf wakerobin]","[flat spired three toothed snail]","[dwarf wakerobin]","0.19354838709677424","0.19354838709677424",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04877","ES846",,"0","balanophyllia elegans","layia carnosa","balanophyllia elegans","layia carnosa","0.0","0.0","balanophyllia elegans","layia carnosa","balanophyllia elegans","layia carnosa","0.2857142857142857","0.2857142857142857","[beach layia]","[none]","[beach layia]","[none]","0.0","0.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04045","ES269","0.0",,"aster paludosus ssp. paludosus","astragalus holmgreniorum","aster paludosus ssp. paludosus","astragalus holmgreniorum","0.0","0.0","aster paludosus ssp. paludosus","astragalus holmgreniorum","aster paludosus ssp. paludosus","astragalus holmgreniorum","0.3666666666666667","0.3666666666666667","[holmgren milk vetch]","[southern swamp aster]","[holmgren milk vetch]","[southern swamp aster]","0.25","0.25",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04873","ES479",,"0","balaenoptera musculus","platanthera praeclara","balaenoptera musculus","platanthera praeclara","0.0","0.0","balaenoptera musculus","platanthera praeclara","balaenoptera musculus","platanthera praeclara","0.2857142857142857","0.2857142857142857","[western prairie fringed orchid]","[blue whale]","[western prairie fringed orchid]","[blue whale]","0.1333333333333333","0.1333333333333333",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO20478","ES1602",,"0","heteranthera reniformis","melamprosops phaeosoma","heteranthera reniformis","melamprosops phaeosoma","0.0","0.0","heteranthera reniformis","melamprosops phaeosoma","heteranthera reniformis","melamprosops phaeosoma","0.13043478260869568","0.13043478260869568","[po ouli (honeycreeper)]","[kidneyleaf mudplantain]","[po ouli (honeycreeper)]","[kidneyleaf mudplantain]","0.0","0.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO26672","ES1315","0.0",,"megapenthes caprella","megalagrion nigrohamatum nigrolineatum","megapenthes caprella","megalagrion nigrohamatum nigrolineatum","0.0","0.0","megapenthes caprella","megalagrion nigrohamatum nigrolineatum","megapenthes caprella","megalagrion nigrohamatum nigrolineatum","0.26315789473684215","0.26315789473684215","[blackline hawaiian damselfly]","[none]","[blackline hawaiian damselfly]","[none]","0.1071428571428571","0.1071428571428571",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO07872","ES485","0.9285714285714286",,"carex preslii","carex specuicola","carex preslii","carex specuicola","0.3333333333333333","0.3333333333333333","carex preslii","carex specuicola","carex preslii","carex specuicola","0.5","0.5","[presl s sedge, presl sedge, sedge]","[navajo sedge]","[presl s sedge, presl sedge, sedge]","[navajo sedge]","0.4594017094017094","0.4594017094017094",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34297","ES567","0.0",,"plebejus lupini","pleomele fernaldii","plebejus lupini","pleomele fernaldii","0.0","0.0","plebejus lupini","pleomele fernaldii","plebejus lupini","pleomele fernaldii","0.2777777777777778","0.2777777777777778","[hala pepe]","[lupine blue]","[hala pepe]","[lupine blue]","0.18181818181818177","0.18181818181818177",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO15158","ES962","0.0",,"eleusine indica","eleutherodactylus cooki","eleusine indica","eleutherodactylus cooki","0.0","0.0","eleusine indica","eleutherodactylus cooki","eleusine indica","eleutherodactylus cooki","0.21739130434782605","0.21739130434782605","[manienie ali i, indian goose grass, manienie ali i, crowsfoot grass, india goosegrass, indian goosegrass, wiregrass, silver crabgrass, goose grass, goosegrass]","[guajon]","[manienie ali i, indian goose grass, manienie ali i, crowsfoot grass, india goosegrass, indian goosegrass, wiregrass, silver crabgrass, goose grass, goosegrass]","[guajon]","0.09278021814786522","0.09278021814786522",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34656","ES1414","0.0",,"poecilanthrax sackenii","poeciliopsis occidentalis","poecilanthrax sackenii","poeciliopsis occidentalis","0.0","0.0","poecilanthrax sackenii","poeciliopsis occidentalis","poecilanthrax sackenii","poeciliopsis occidentalis","0.4","0.4","[gila topminnow (incl. yaqui)]","[none]","[gila topminnow (incl. yaqui)]","[none]","0.1071428571428571","0.1071428571428571",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO44279","ES934","0.0",,"trisetum spicatum","trillium persistens","trisetum spicatum","trillium persistens","0.0","0.0","trisetum spicatum","trillium persistens","trisetum spicatum","trillium persistens","0.368421052631579","0.368421052631579","[narrow false oat, downy trisetum, downy oatgras, narrow false oats, spike trisetum, narrow oatgrass, mountain trisetum]","[persistent trillium]","[narrow false oat, downy trisetum, downy oatgras, narrow false oats, spike trisetum, narrow oatgrass, mountain trisetum]","[persistent trillium]","0.2180451127819549","0.2180451127819549",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO06834","ES247","0.0",,"calvatia lycoperdoides","calamagrostis hillebrandii","calvatia lycoperdoides","calamagrostis hillebrandii","0.0","0.0","calvatia lycoperdoides","calamagrostis hillebrandii","calvatia lycoperdoides","calamagrostis hillebrandii","0.3076923076923077","0.3076923076923077","[hillebrand s reedgrass]","[none]","[hillebrand s reedgrass]","[none]","0.09090909090909094","0.09090909090909094",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO13096","ES369","0.9285714285714286",,"delphinium carolinianum ssp. virescens","delphinium variegatum ssp. kinkiense","delphinium carolinianum ssp. virescens","delphinium variegatum ssp. kinkiense","0.3333333333333333","0.3333333333333333","delphinium carolinianum ssp. virescens","delphinium variegatum ssp. kinkiense","delphinium carolinianum ssp. virescens","delphinium variegatum ssp. kinkiense","0.6842105263157895","0.6842105263157895","[carolina larkspur, plains larkspur, white larkspur]","[san clemente island larkspur]","[carolina larkspur, plains larkspur, white larkspur]","[san clemente island larkspur]","0.4285714285714286","0.4285714285714286",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO33361","ES912","0.0",,"phyla lanceolata","phyllostegia renovans","phyla lanceolata","phyllostegia renovans","0.0","0.0","phyla lanceolata","phyllostegia renovans","phyla lanceolata","phyllostegia renovans","0.38095238095238093","0.38095238095238093","[northern fogfruit, lanceleaf fogfruit, lance leaf fogfruit, lanceleaf frog fruit, frog fruit, lanceleaf frogfruit]","[no common name]","[northern fogfruit, lanceleaf fogfruit, lance leaf fogfruit, lanceleaf frog fruit, frog fruit, lanceleaf frogfruit]","[no common name]","0.1286946942519698","0.1286946942519698",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO31636","ES557","0.0",,"partulina nivea","parvisedum leiocarpum","partulina nivea","parvisedum leiocarpum","0.0","0.0","partulina nivea","parvisedum leiocarpum","partulina nivea","parvisedum leiocarpum","0.2857142857142857","0.2857142857142857","[lake county stonecrop]","[none]","[lake county stonecrop]","[none]","0.19047619047619047","0.19047619047619047",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO41590","ES290","0.0",,"stellaria graminea","stenogyne cranwelliae","stellaria graminea","stenogyne cranwelliae","0.0","0.0","stellaria graminea","stenogyne cranwelliae","stellaria graminea","stenogyne cranwelliae","0.33333333333333337","0.33333333333333337","[grassy starwort, grasslike starwort, lesser stitchwort, grass leaved stellaria, little starwort, grassleaved stichwort, common stitchwort, lesser starwort, grass leaf starwort, grass like starwort]","[no common name]","[grassy starwort, grasslike starwort, lesser stitchwort, grass leaved stellaria, little starwort, grassleaved stichwort, common stitchwort, lesser starwort, grass leaf starwort, grass like starwort]","[no common name]","0.07409142285303277","0.07409142285303277",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO33594","ES671","0.0",,"phytolacca icosandra","phyllostegia pilosa","phytolacca icosandra","phyllostegia pilosa","0.0","0.0","phytolacca icosandra","phyllostegia pilosa","phytolacca icosandra","phyllostegia pilosa","0.35","0.35","[no common name]","[tropical pokeweed]","[no common name]","[tropical pokeweed]","0.17647058823529416","0.17647058823529416",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO10164","ES446","0.0",,"cladina pacifica","clarkia springvillensis","cladina pacifica","clarkia springvillensis","0.0","0.0","cladina pacifica","clarkia springvillensis","cladina pacifica","clarkia springvillensis","0.30434782608695654","0.30434782608695654","[springville clarkia]","[none]","[springville clarkia]","[none]","0.10526315789473684","0.10526315789473684",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO10507","ES1334","1.0","1","clemmys muhlenbergii","clemmys muhlenbergii","clemmys muhlenbergii","clemmys muhlenbergii","1.0","1.0","clemmys muhlenbergii","clemmys muhlenbergii","clemmys muhlenbergii","clemmys muhlenbergii","1.0","1.0","[bog turtle]","[bog turtle]","[bog turtle]","[bog turtle]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO34399","ES1631","0.0",,"pleurobrachia bachei","pleurobema perovatum","pleurobrachia bachei","pleurobema perovatum","0.0","0.0","pleurobrachia bachei","pleurobema perovatum","pleurobrachia bachei","pleurobema perovatum","0.4","0.4","[ovate clubshell]","[none]","[ovate clubshell]","[none]","0.06666666666666665","0.06666666666666665",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO04248","ES471","0.9285714285714286",,"astragalus humistratus","astragalus clarianus","astragalus humistratus","astragalus clarianus","0.3333333333333333","0.3333333333333333","astragalus humistratus","astragalus clarianus","astragalus humistratus","astragalus clarianus","0.6363636363636364","0.6363636363636364","[groundcover milkvetch, ground cover milkvetch]","[clara hunt s milk vetch]","[groundcover milkvetch, ground cover milkvetch]","[clara hunt s milk vetch]","0.4347826086956522","0.4347826086956522",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO43111","ES1571","0.0",,"thamnolia","thamnophis eques megalops","thamnolia","thamnophis eques megalops","0.0","0.0","thamnolia","thamnophis eques megalops","thamnolia","thamnophis eques megalops","0.31999999999999995","0.31999999999999995","[northern mexican gartersnake]","[none]","[northern mexican gartersnake]","[none]","0.1428571428571429","0.1428571428571429",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO39213","ES194","0.0",,"scheuchzeria palustris ssp. americana","schiedea diffusa subsp. diffusa","scheuchzeria palustris ssp. americana","schiedea diffusa subsp. diffusa","0.0","0.0","scheuchzeria palustris ssp. americana","schiedea diffusa subsp. diffusa","scheuchzeria palustris ssp. americana","schiedea diffusa subsp. diffusa","0.3513513513513513","0.3513513513513513","[rannoch rush, scheuchzeria, bog arrowgrass, american scheuchzeria]","[no common name]","[rannoch rush, scheuchzeria, bog arrowgrass, american scheuchzeria]","[no common name]","0.13095238095238096","0.13095238095238096",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO35153","ES757","0.0",,"polystichum braunii","polygonum hickmanii","polystichum braunii","polygonum hickmanii","0.0","0.0","polystichum braunii","polygonum hickmanii","polystichum braunii","polygonum hickmanii","0.42105263157894735","0.42105263157894735","[scotts valley polygonum]","[braun s hollyfern]","[scotts valley polygonum]","[braun s hollyfern]","0.21739130434782605","0.21739130434782605",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO36044","ES677","0.9285714285714286","1","pseudognaphalium sandwicensium var. hawaiiense","pseudognaphalium sandwicensium var. molokaiense","pseudognaphalium sandwicensium var. hawaiiense","pseudognaphalium sandwicensium var. molokaiense","0.6","0.6","pseudognaphalium sandwicensium var. hawaiiense","pseudognaphalium sandwicensium var. molokaiense","pseudognaphalium sandwicensium var. hawaiiense","pseudognaphalium sandwicensium var. molokaiense","0.8723404255319149","0.8723404255319149","[ ena ena]","[ ena ena]","[ ena ena]","[ ena ena]","1.0","1.0",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO17439","ES1016","0.0",,"eurytomidae","eurycea chisholmensis","eurytomidae","eurycea chisholmensis","0.0","0.0","eurytomidae","eurycea chisholmensis","eurytomidae","eurycea chisholmensis","0.2857142857142857","0.2857142857142857","[eurytomids, jointworms, seed chalcids]","[salado salamander]","[eurytomids, jointworms, seed chalcids]","[salado salamander]","0.17647058823529413","0.17647058823529413",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO37520","ES326","0.0",,"rhododendron alabamense","rhodiola integrifolia ssp. leedyi","rhododendron alabamense","rhodiola integrifolia ssp. leedyi","0.0","0.0","rhododendron alabamense","rhodiola integrifolia ssp. leedyi","rhododendron alabamense","rhodiola integrifolia ssp. leedyi","0.303030303030303","0.303030303030303","[leedy s roseroot]","[alabama azalea]","[leedy s roseroot]","[alabama azalea]","0.0625","0.0625",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO13790","ES816","0.0",,"dicymbium elongatum","dicerandra christmanii","dicymbium elongatum","dicerandra christmanii","0.0","0.0","dicymbium elongatum","dicerandra christmanii","dicymbium elongatum","dicerandra christmanii","0.2272727272727273","0.2272727272727273","[garrett s mint]","[none]","[garrett s mint]","[none]","0.0714285714285714","0.0714285714285714",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO37683","ES1439","0.0",,"rhynchosida physocalyx","rhynchopsitta pachyrhyncha","rhynchosida physocalyx","rhynchopsitta pachyrhyncha","0.0","0.0","rhynchosida physocalyx","rhynchopsitta pachyrhyncha","rhynchosida physocalyx","rhynchopsitta pachyrhyncha","0.5384615384615384","0.5384615384615384","[buffpetal, buff petal]","[thick billed parrot]","[buffpetal, buff petal]","[thick billed parrot]","0.13157894736842107","0.13157894736842107",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO31634","ES557","0.0",,"partulina dolei","parvisedum leiocarpum","partulina dolei","parvisedum leiocarpum","0.0","0.0","partulina dolei","parvisedum leiocarpum","partulina dolei","parvisedum leiocarpum","0.23809523809523814","0.23809523809523814","[lake county stonecrop]","[none]","[lake county stonecrop]","[none]","0.19047619047619047","0.19047619047619047",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO09109","ES996","0.0",,"chamaesyce parishii","charadrius nivosus nivosus","chamaesyce parishii","charadrius nivosus nivosus","0.0","0.0","chamaesyce parishii","charadrius nivosus nivosus","chamaesyce parishii","charadrius nivosus nivosus","0.2692307692307693","0.2692307692307693","[western snowy plover]","[parish s spurge]","[western snowy plover]","[parish s spurge]","0.19999999999999996","0.19999999999999996",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO39207","ES296","0.0",,"schedonnardus paniculatus","schiedea hookeri","schedonnardus paniculatus","schiedea hookeri","0.0","0.0","schedonnardus paniculatus","schiedea hookeri","schedonnardus paniculatus","schiedea hookeri","0.24","0.24","[tumblegrass, tumbleggrass, tumble grass]","[no common name]","[tumblegrass, tumbleggrass, tumble grass]","[no common name]","0.11904761904761907","0.11904761904761907",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO13118","ES299","0.0",,"delphinium parryi","delissea undulata","delphinium parryi","delissea undulata","0.0","0.0","delphinium parryi","delissea undulata","delphinium parryi","delissea undulata","0.17647058823529416","0.17647058823529416","[no common name]","[san bernardino larkspur]","[no common name]","[san bernardino larkspur]","0.17391304347826086","0.17391304347826086",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO35035","ES1115","0.0",,"polygrammate hebraeicum","polygyriscus virginianus","polygrammate hebraeicum","polygyriscus virginianus","0.0","0.0","polygrammate hebraeicum","polygyriscus virginianus","polygrammate hebraeicum","polygyriscus virginianus","0.33333333333333337","0.33333333333333337","[the hebrew, hebrew moth]","[virginia fringed mountain snail]","[the hebrew, hebrew moth]","[virginia fringed mountain snail]","0.12903225806451618","0.12903225806451618",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO43427","ES548","0.0",,"thysanocarpus curvipes","thymophylla tephroleuca","thysanocarpus curvipes","thymophylla tephroleuca","0.0","0.0","thysanocarpus curvipes","thymophylla tephroleuca","thysanocarpus curvipes","thymophylla tephroleuca","0.17391304347826086","0.17391304347826086","[sand lacepod, hairy lace pod, lacepod mustard, fringepod, hairy fringe pod, common fringe pod, sand fringepod]","[ashy dogweed]","[sand lacepod, hairy lace pod, lacepod mustard, fringepod, hairy fringe pod, common fringe pod, sand fringepod]","[ashy dogweed]","0.21747198879551816","0.21747198879551816",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO15909","ES628","0.0",,"erebia","eremalche kernensis","erebia","eremalche kernensis","0.0","0.0","erebia","eremalche kernensis","erebia","eremalche kernensis","0.21052631578947367","0.21052631578947367","[kern mallow]","[none]","[kern mallow]","[none]","0.09090909090909094","0.09090909090909094",,,,,,,,,,,,,,,,,,
"WekaMatchingRule","BIO06706","ES247","0.0",,"calochortus ciscoensis","calamagrostis hillebrandii","calochortus ciscoensis","calamagrostis hillebrandii","0.0","0.0","calochortus ciscoensis","calamagrostis hillebrandii","calochortus ciscoensis","calamagrostis hillebrandii","0.3846153846153846","0.3846153846153846","[hillebrand s reedgrass]","[cisco sego lily]","[hillebrand s reedgrass]","[cisco sego lily]","0.18181818181818177","0.18181818181818177",,,,,,,,,,,,,,,,,,
