resource,superClass,super2Class,super3Class,super4Class,parentTaxon,parent2Taxon,parent3Taxon,parent4Taxon,taxonName,taxonCommonName,differentFrom,endemic,conservationStatus,resourceLabel,superClassLabel,super2ClassLabel,super3ClassLabel,super4ClassLabel,parentTaxonLabel,parent2TaxonLabel,parent3TaxonLabel,parent4TaxonLabel,taxonNameLabel,taxonCommonNameLabel,differentFromLabel,endemicToLabel,conservationStatusLabel
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,سگ,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,سگ,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q106559804,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,person or organization,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,http://www.wikidata.org/entity/Q35120,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,entity whose item has the given name property,entity,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q23958946,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,individual entity,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,http://www.wikidata.org/entity/Q5,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,individual,human,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,individual animal,animal,organism,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,animal living in captivity,individual animal,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,http://www.wikidata.org/entity/Q729,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,domesticated mammal,mammal living in captivity,mammal,animal,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,http://www.wikidata.org/entity/Q7239,,,,,,kesykoira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,domesticated animal,animal,organism,,,,,,kesykoira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,Koira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,entity whose item has the given name property,,,,,,Koira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,Koira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,individual,,,,,,Koira,hammer,,
http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,Koira,http://www.wikidata.org/entity/Q2333657,,,dog,pet,animal living in captivity,individual animal,animal,,,,,,Koira,hammer,,
http://www.wikidata.org/entity/Q39075,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,,,,,Swedish Vallhund,dog,pet,individual animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39075,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Swedish Vallhund,dog,pet,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39075,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q2897903,,,,,,,,,,Swedish Vallhund,dog,pet,goods,goods and services,,,,,,,,,
http://www.wikidata.org/entity/Q39075,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q488383,,,,,,,,,,Swedish Vallhund,dog,pet,goods,object,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Rottweiler,dog,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Rottweiler,dog,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Rottweiler,dog,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Rottweiler,dog,pet,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,,,,,Rottweiler,dog,pet,individual animal,entity whose item has the given name property,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,,,,,Rottweiler,dog,pet,individual animal,individual,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,,,,,Rottweiler,dog,pet,individual animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Rottweiler,dog,pet,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q2897903,,,,,,,,,,Rottweiler,dog,pet,goods,goods and services,,,,,,,,,
http://www.wikidata.org/entity/Q39093,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q488383,,,,,,,,,,Rottweiler,dog,pet,goods,object,,,,,,,,,
http://www.wikidata.org/entity/Q39113,http://www.wikidata.org/entity/Q38547,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,,,,,,,,,,Northern Inuit Dog,dog crossbreed,dog,domesticated mammal,mammal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q39113,http://www.wikidata.org/entity/Q38547,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Northern Inuit Dog,dog crossbreed,dog,domesticated mammal,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q39113,http://www.wikidata.org/entity/Q38547,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Northern Inuit Dog,dog crossbreed,dog,pet,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q39113,http://www.wikidata.org/entity/Q38547,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Northern Inuit Dog,dog crossbreed,dog,pet,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q39113,http://www.wikidata.org/entity/Q38547,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,,,,,,,,,,Northern Inuit Dog,dog crossbreed,dog,pet,domesticated animal,,,,,,,,,
http://www.wikidata.org/entity/Q39113,http://www.wikidata.org/entity/Q38547,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,,,,,,,,,,Northern Inuit Dog,dog crossbreed,dog,pet,goods,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,purebred dog,dog,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,purebred dog,dog,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,purebred dog,dog,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,purebred dog,dog,pet,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,,,,,purebred dog,dog,pet,individual animal,entity whose item has the given name property,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,,,,,purebred dog,dog,pet,individual animal,individual,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,,,,,purebred dog,dog,pet,individual animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,purebred dog,dog,pet,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q2897903,,,,,,,,,,purebred dog,dog,pet,goods,goods and services,,,,,,,,,
http://www.wikidata.org/entity/Q39120,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q488383,,,,,,,,,,purebred dog,dog,pet,goods,object,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Shikoku,dog,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Shikoku,dog,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Shikoku,dog,domesticated mammal,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q57812559,http://www.wikidata.org/entity/Q26401003,,,,,,,,,,Shikoku,dog,pet,animal living in captivity,individual animal,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q18336849,,,,,,,,,,Shikoku,dog,pet,individual animal,entity whose item has the given name property,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q795052,,,,,,,,,,Shikoku,dog,pet,individual animal,individual,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q26401003,http://www.wikidata.org/entity/Q729,,,,,,,,,,Shikoku,dog,pet,individual animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Shikoku,dog,pet,domesticated animal,animal,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q2897903,,,,,,,,,,Shikoku,dog,pet,goods,goods and services,,,,,,,,,
http://www.wikidata.org/entity/Q39147,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q39201,http://www.wikidata.org/entity/Q28877,http://www.wikidata.org/entity/Q488383,,,,,,,,,,Shikoku,dog,pet,goods,object,,,,,,,,,
http://www.wikidata.org/entity/Q39220,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q57812559,,,,,,,,,,Fox Terrier,dog,domesticated mammal,mammal living in captivity,animal living in captivity,,,,,,,,,
http://www.wikidata.org/entity/Q39220,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q57812611,http://www.wikidata.org/entity/Q7377,,,,,,,,,,Fox Terrier,dog,domesticated mammal,mammal living in captivity,mammal,,,,,,,,,
http://www.wikidata.org/entity/Q39220,http://www.wikidata.org/entity/Q144,http://www.wikidata.org/entity/Q57814795,http://www.wikidata.org/entity/Q622852,http://www.wikidata.org/entity/Q729,,,,,,,,,,Fox Terrier,dog,domesticated mammal,domesticated animal,animal,,,,,,,,,
