"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] StringAttributeComparatorJaccard.scientificName record1Value","[0] StringAttributeComparatorJaccard.scientificName record2Value","[0] StringAttributeComparatorJaccard.scientificName record1PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName record2PreprocessedValue","[0] StringAttributeComparatorJaccard.scientificName similarity","[0] StringAttributeComparatorJaccard.scientificName postproccesedSimilarity","[1] StringAttributeComparatorLevenshtein.scientificName record1Value","[1] StringAttributeComparatorLevenshtein.scientificName record2Value","[1] StringAttributeComparatorLevenshtein.scientificName record1PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName record2PreprocessedValue","[1] StringAttributeComparatorLevenshtein.scientificName similarity","[1] StringAttributeComparatorLevenshtein.scientificName postproccesedSimilarity","[2] StringListAttributeComparatorLevenshtein.commonNames record1Value","[2] StringListAttributeComparatorLevenshtein.commonNames record2Value","[2] StringListAttributeComparatorLevenshtein.commonNames record1PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames record2PreprocessedValue","[2] StringListAttributeComparatorLevenshtein.commonNames similarity","[2] StringListAttributeComparatorLevenshtein.commonNames postproccesedSimilarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2Value","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record1PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames record2PreprocessedValue","[3] StringListAttributeAsWholeComparatorJaccard.commonNames similarity","[3] StringListAttributeAsWholeComparatorJaccard.commonNames postproccesedSimilarity","[4] StringListAttributeAsWholeComparatorJaccard.orders record1Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record2Value","[4] StringListAttributeAsWholeComparatorJaccard.orders record1PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders record2PreprocessedValue","[4] StringListAttributeAsWholeComparatorJaccard.orders similarity","[4] StringListAttributeAsWholeComparatorJaccard.orders postproccesedSimilarity","[5] StringListAttributeComparatorLevenshtein.orders record1Value","[5] StringListAttributeComparatorLevenshtein.orders record2Value","[5] StringListAttributeComparatorLevenshtein.orders record1PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders record2PreprocessedValue","[5] StringListAttributeComparatorLevenshtein.orders similarity","[5] StringListAttributeComparatorLevenshtein.orders postproccesedSimilarity","[6] StringListAttributeAsWholeComparatorJaccard.families record1Value","[6] StringListAttributeAsWholeComparatorJaccard.families record2Value","[6] StringListAttributeAsWholeComparatorJaccard.families record1PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families record2PreprocessedValue","[6] StringListAttributeAsWholeComparatorJaccard.families similarity","[6] StringListAttributeAsWholeComparatorJaccard.families postproccesedSimilarity","[7] StringListAttributeComparatorLevenshtein.families record1Value","[7] StringListAttributeComparatorLevenshtein.families record2Value","[7] StringListAttributeComparatorLevenshtein.families record1PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families record2PreprocessedValue","[7] StringListAttributeComparatorLevenshtein.families similarity","[7] StringListAttributeComparatorLevenshtein.families postproccesedSimilarity"
"WekaMatchingRule","BIO34038","http://www.wikidata.org/entity/q1030018","0.0",,"plagioporus shawi","planaria lugubris","plagioporus shawi","planaria lugubris","0.0","0.0","plagioporus shawi","planaria lugubris","plagioporus shawi","planaria lugubris","0.17647058823529416","0.17647058823529416","[none]","[planaria lugubris]","[none]","[planaria lugubris]","0.05882352941176472","0.05882352941176472","none","planaria lugubris","none","planaria lugubris","0.0","0.0","plagiorchiida","tricladida","plagiorchiida","tricladida","0.0","0.0","[plagiorchiida]","[tricladida]","[plagiorchiida]","[tricladida]","0.3076923076923077","0.3076923076923077","opecoelidae","planariidae","opecoelidae","planariidae","0.0","0.0","[opecoelidae]","[planariidae]","[opecoelidae]","[planariidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO13251","http://www.wikidata.org/entity/q2094243","0.0",,"dermestes fasciatus","deromecus niger","dermestes fasciatus","deromecus niger","0.0","0.0","dermestes fasciatus","deromecus niger","dermestes fasciatus","deromecus niger","0.368421052631579","0.368421052631579","[none]","[deromecus niger]","[none]","[deromecus niger]","0.19999999999999996","0.19999999999999996","none","deromecus niger","none","deromecus niger","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","dermestidae","elateridae","dermestidae","elateridae","0.0","0.0","[dermestidae]","[elateridae]","[dermestidae]","[elateridae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO02258","http://www.wikidata.org/entity/q2066683","0.0",,"anisotoma errans","anisophyllus obscurus","anisotoma errans","anisophyllus obscurus","0.0","0.0","anisotoma errans","anisophyllus obscurus","anisotoma errans","anisophyllus obscurus","0.33333333333333337","0.33333333333333337","[none]","[anisophyllus obscurus]","[none]","[anisophyllus obscurus]","0.09523809523809523","0.09523809523809523","none","anisophyllus obscurus","none","anisophyllus obscurus","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","leiodidae","cleridae","leiodidae","cleridae","0.0","0.0","[leiodidae]","[cleridae]","[leiodidae]","[cleridae]","0.5555555555555556","0.5555555555555556"
"WekaMatchingRule","BIO02446","http://www.wikidata.org/entity/q2181611","0.0",,"anthicus ephippium","anthrenus unifasciatus","anthicus ephippium","anthrenus unifasciatus","0.0","0.0","anthicus ephippium","anthrenus unifasciatus","anthicus ephippium","anthrenus unifasciatus","0.40909090909090906","0.40909090909090906","[none]","[anthrenus unifasciatus]","[none]","[anthrenus unifasciatus]","0.09090909090909094","0.09090909090909094","none","anthrenus unifasciatus","none","anthrenus unifasciatus","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","anthicidae","dermestidae","anthicidae","dermestidae","0.0","0.0","[anthicidae]","[dermestidae]","[anthicidae]","[dermestidae]","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","BIO13748","http://www.wikidata.org/entity/q819173","0.18",,"dicranum spadiceum","dicranum montanum","dicranum spadiceum","dicranum montanum","0.3333333333333333","0.3333333333333333","dicranum spadiceum","dicranum montanum","dicranum spadiceum","dicranum montanum","0.6111111111111112","0.6111111111111112","[dicranum moss]","[montane dicranum moss, dicranum montanum]","[dicranum moss]","[montane dicranum moss, dicranum montanum]","0.6470588235294117","0.6470588235294117","dicranum moss","montane dicranum moss dicranum montanum","dicranum moss","montane dicranum moss dicranum montanum","0.5","0.5","dicranales","dicranales","dicranales","dicranales","1.0","1.0","[dicranales]","[dicranales]","[dicranales]","[dicranales]","1.0","1.0","dicranaceae","dicranaceae","dicranaceae","dicranaceae","1.0","1.0","[dicranaceae]","[dicranaceae]","[dicranaceae]","[dicranaceae]","1.0","1.0"
"WekaMatchingRule","BIO06671","http://www.wikidata.org/entity/q1375892","0.0",,"callophrys mossii","callionima acuta","callophrys mossii","callionima acuta","0.0","0.0","callophrys mossii","callionima acuta","callophrys mossii","callionima acuta","0.2941176470588235","0.2941176470588235","[moss  elfin, moss elfin]","[callionima acuta]","[moss  elfin, moss elfin]","[callionima acuta]","0.125","0.125","moss  elfin moss elfin","callionima acuta","moss  elfin moss elfin","callionima acuta","0.0","0.0","lepidoptera","lepidoptera","lepidoptera","lepidoptera","1.0","1.0","[lepidoptera]","[lepidoptera]","[lepidoptera]","[lepidoptera]","1.0","1.0","lycaenidae","sphingidae","lycaenidae","sphingidae","0.0","0.0","[lycaenidae]","[sphingidae]","[lycaenidae]","[sphingidae]","0.4","0.4"
"WekaMatchingRule","BIO35787","http://www.wikidata.org/entity/q1824463","0.0",,"proterhinus fuscicolor","proterhinus affinis","proterhinus fuscicolor","proterhinus affinis","0.3333333333333333","0.3333333333333333","proterhinus fuscicolor","proterhinus affinis","proterhinus fuscicolor","proterhinus affinis","0.5909090909090908","0.5909090909090908","[none]","[proterhinus affinis]","[none]","[proterhinus affinis]","0.10526315789473684","0.10526315789473684","none","proterhinus affinis","none","proterhinus affinis","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","belidae","belidae","belidae","belidae","1.0","1.0","[belidae]","[belidae]","[belidae]","[belidae]","1.0","1.0"
"WekaMatchingRule","BIO40630","http://www.wikidata.org/entity/q2149271","0.0",,"solaster","solmaris flavescens","solaster","solmaris flavescens","0.0","0.0","solaster","solmaris flavescens","solaster","solmaris flavescens","0.3157894736842105","0.3157894736842105","[sun stars]","[solmaris flavescens]","[sun stars]","[solmaris flavescens]","0.21052631578947367","0.21052631578947367","sun stars","solmaris flavescens","sun stars","solmaris flavescens","0.0","0.0","valvatida","narcomedusae","valvatida","narcomedusae","0.0","0.0","[valvatida]","[narcomedusae]","[valvatida]","[narcomedusae]","0.25","0.25","solasteridae","solmarisidae","solasteridae","solmarisidae","0.0","0.0","[solasteridae]","[solmarisidae]","[solasteridae]","[solmarisidae]","0.5833333333333333","0.5833333333333333"
"WekaMatchingRule","BIO10185","http://www.wikidata.org/entity/q2079766","0.0","0","cladonia alpestris","cladonia stellaris","cladonia alpestris","cladonia stellaris","0.3333333333333333","0.3333333333333333","cladonia alpestris","cladonia stellaris","cladonia alpestris","cladonia stellaris","0.6666666666666667","0.6666666666666667","[reindeer moss]","[cladonia stellaris]","[reindeer moss]","[cladonia stellaris]","0.16666666666666663","0.16666666666666663","reindeer moss","cladonia stellaris","reindeer moss","cladonia stellaris","0.0","0.0","lecanorales","lecanorales","lecanorales","lecanorales","1.0","1.0","[lecanorales]","[lecanorales]","[lecanorales]","[lecanorales]","1.0","1.0","cladoniaceae","cladoniaceae","cladoniaceae","cladoniaceae","1.0","1.0","[cladoniaceae]","[cladoniaceae]","[cladoniaceae]","[cladoniaceae]","1.0","1.0"
"WekaMatchingRule","BIO02045","http://www.wikidata.org/entity/q1817753",,"0","ancyloxypha numitor","trematopygodes mactator","ancyloxypha numitor","trematopygodes mactator","0.0","0.0","ancyloxypha numitor","trematopygodes mactator","ancyloxypha numitor","trematopygodes mactator","0.26086956521739135","0.26086956521739135","[least skipper, least skipperling]","[trematopygodes mactator]","[least skipper, least skipperling]","[trematopygodes mactator]","0.17391304347826086","0.17391304347826086","least skipper least skipperling","trematopygodes mactator","least skipper least skipperling","trematopygodes mactator","0.0","0.0","lepidoptera","hymenoptera","lepidoptera","hymenoptera","0.0","0.0","[lepidoptera]","[hymenoptera]","[lepidoptera]","[hymenoptera]","0.5454545454545454","0.5454545454545454","hesperiidae","ichneumonidae","hesperiidae","ichneumonidae","0.0","0.0","[hesperiidae]","[ichneumonidae]","[hesperiidae]","[ichneumonidae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO15660","http://www.wikidata.org/entity/q2159413","0.0",,"epicauta fabricii","epicauta niveolineata","epicauta fabricii","epicauta niveolineata","0.3333333333333333","0.3333333333333333","epicauta fabricii","epicauta niveolineata","epicauta fabricii","epicauta niveolineata","0.47619047619047616","0.47619047619047616","[blister beetle]","[epicauta niveolineata]","[blister beetle]","[epicauta niveolineata]","0.23809523809523814","0.23809523809523814","blister beetle","epicauta niveolineata","blister beetle","epicauta niveolineata","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","meloidae","meloidae","meloidae","meloidae","1.0","1.0","[meloidae]","[meloidae]","[meloidae]","[meloidae]","1.0","1.0"
"WekaMatchingRule","BIO23112","http://www.wikidata.org/entity/q373625","0.01",,"lactarius thejogalus","laccaria bicolor","lactarius thejogalus","laccaria bicolor","0.0","0.0","lactarius thejogalus","laccaria bicolor","lactarius thejogalus","laccaria bicolor","0.44999999999999996","0.44999999999999996","[none]","[laccaria bicolor]","[none]","[laccaria bicolor]","0.0625","0.0625","none","laccaria bicolor","none","laccaria bicolor","0.0","0.0","russulales","agaricales","russulales","agaricales","0.0","0.0","[russulales]","[agaricales]","[russulales]","[agaricales]","0.4","0.4","russulaceae","hydnangiaceae","russulaceae","hydnangiaceae","0.0","0.0","[russulaceae]","[hydnangiaceae]","[russulaceae]","[hydnangiaceae]","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","BIO26078","http://www.wikidata.org/entity/q2132806","0.0",,"macrobiotus harmsworthi","macrostomum poznaniense","macrobiotus harmsworthi","macrostomum poznaniense","0.0","0.0","macrobiotus harmsworthi","macrostomum poznaniense","macrobiotus harmsworthi","macrostomum poznaniense","0.34782608695652173","0.34782608695652173","[none]","[macrostomum poznaniense]","[none]","[macrostomum poznaniense]","0.13043478260869568","0.13043478260869568","none","macrostomum poznaniense","none","macrostomum poznaniense","0.0","0.0","parachela","macrostomida","parachela","macrostomida","0.0","0.0","[parachela]","[macrostomida]","[parachela]","[macrostomida]","0.25","0.25","macrobiotidae","macrostomidae","macrobiotidae","macrostomidae","0.0","0.0","[macrobiotidae]","[macrostomidae]","[macrobiotidae]","[macrostomidae]","0.7692307692307692","0.7692307692307692"
"WekaMatchingRule","BIO27475","http://www.wikidata.org/entity/q1202760","0.0",,"microtus townsendii","microcebus tavaratra","microtus townsendii","microcebus tavaratra","0.0","0.0","microtus townsendii","microcebus tavaratra","microtus townsendii","microcebus tavaratra","0.4","0.4","[townsend s vole, vole, townsend s meadow vole]","[tavaratra mouse lemur, northern rufous mouse lemur, or tavaratra mouse lemur), northern rufous mouse lemur (northern brown mouse lemur]","[townsend s vole, vole, townsend s meadow vole]","[tavaratra mouse lemur, northern rufous mouse lemur, or tavaratra mouse lemur), northern rufous mouse lemur (northern brown mouse lemur]","0.2962962962962963","0.2962962962962963","townsend s vole vole townsend s meadow vole","tavaratra mouse lemur northern rufous mouse lemur or tavaratra mouse lemur) northern rufous mouse lemur (northern brown mouse lemur","townsend s vole vole townsend s meadow vole","tavaratra mouse lemur northern rufous mouse lemur or tavaratra mouse lemur) northern rufous mouse lemur (northern brown mouse lemur","0.0","0.0","rodentia","primate","rodentia","primate","0.0","0.0","[rodentia]","[primate]","[rodentia]","[primate]","0.125","0.125","cricetidae","cheirogaleidae","cricetidae","cheirogaleidae","0.0","0.0","[cricetidae]","[cheirogaleidae]","[cricetidae]","[cheirogaleidae]","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","BIO43818","http://www.wikidata.org/entity/q2160758","0.0",,"trechus rosenbergi","tretothorax cleistostoma","trechus rosenbergi","tretothorax cleistostoma","0.0","0.0","trechus rosenbergi","tretothorax cleistostoma","trechus rosenbergi","tretothorax cleistostoma","0.25","0.25","[a ground beetle]","[tretothorax cleistostoma]","[a ground beetle]","[tretothorax cleistostoma]","0.16666666666666663","0.16666666666666663","a ground beetle","tretothorax cleistostoma","a ground beetle","tretothorax cleistostoma","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","carabidae","salpingidae","carabidae","salpingidae","0.0","0.0","[carabidae]","[salpingidae]","[carabidae]","[salpingidae]","0.4545454545454546","0.4545454545454546"
"WekaMatchingRule","BIO01390","http://www.wikidata.org/entity/q404173","0.0",,"alopecurus saccatus","aloe schelpei","alopecurus saccatus","aloe schelpei","0.0","0.0","alopecurus saccatus","aloe schelpei","alopecurus saccatus","aloe schelpei","0.3157894736842105","0.3157894736842105","[pacific foxtail]","[aloe schelpei]","[pacific foxtail]","[aloe schelpei]","0.1333333333333333","0.1333333333333333","pacific foxtail","aloe schelpei","pacific foxtail","aloe schelpei","0.0","0.0","poales","asparagales agavales amaryllidales iridales","poales","asparagales agavales amaryllidales iridales","0.0","0.0","[poales]","[asparagales, agavales, amaryllidales, iridales]","[poales]","[asparagales, agavales, amaryllidales, iridales]","0.5","0.5","poaceae","xanthorrhoeaceae asphodelaceae","poaceae","xanthorrhoeaceae asphodelaceae","0.0","0.0","[poaceae]","[xanthorrhoeaceae, asphodelaceae]","[poaceae]","[xanthorrhoeaceae, asphodelaceae]","0.5384615384615384","0.5384615384615384"
"WekaMatchingRule","BIO02460","http://www.wikidata.org/entity/q522306","0.0",,"anthobium pothos","anthicus inaequalis","anthobium pothos","anthicus inaequalis","0.0","0.0","anthobium pothos","anthicus inaequalis","anthobium pothos","anthicus inaequalis","0.3157894736842105","0.3157894736842105","[none]","[anthicus inaequalis]","[none]","[anthicus inaequalis]","0.1578947368421053","0.1578947368421053","none","anthicus inaequalis","none","anthicus inaequalis","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","staphylinidae","anthicidae","staphylinidae","anthicidae","0.0","0.0","[staphylinidae]","[anthicidae]","[staphylinidae]","[anthicidae]","0.46153846153846156","0.46153846153846156"
"WekaMatchingRule","BIO35702","http://www.wikidata.org/entity/q974763","0.05",,"progomphus","progomphus zonatus","progomphus","progomphus zonatus","0.5","0.5","progomphus","progomphus zonatus","progomphus","progomphus zonatus","0.5555555555555556","0.5555555555555556","[none]","[progomphus zonatus]","[none]","[progomphus zonatus]","0.11111111111111116","0.11111111111111116","none","progomphus zonatus","none","progomphus zonatus","0.0","0.0","odonata","odonata","odonata","odonata","1.0","1.0","[odonata]","[odonata]","[odonata]","[odonata]","1.0","1.0","gomphidae","gomphidae","gomphidae","gomphidae","1.0","1.0","[gomphidae]","[gomphidae]","[gomphidae]","[gomphidae]","1.0","1.0"
"WekaMatchingRule","BIO33936","http://www.wikidata.org/entity/q767088",,"0","pityopsis graminifolia var. latifolia","pityriasis gymnocephala","pityopsis graminifolia var. latifolia","pityriasis gymnocephala","0.0","0.0","pityopsis graminifolia var. latifolia","pityriasis gymnocephala","pityopsis graminifolia var. latifolia","pityriasis gymnocephala","0.3783783783783784","0.3783783783783784","[narrowleaf silkgrass]","[bornean bristlehead]","[narrowleaf silkgrass]","[bornean bristlehead]","0.19999999999999996","0.19999999999999996","narrowleaf silkgrass","bornean bristlehead","narrowleaf silkgrass","bornean bristlehead","0.0","0.0","asterales","passeriformes saurischia dinosaur avetheropoda","asterales","passeriformes saurischia dinosaur avetheropoda","0.0","0.0","[asterales]","[passeriformes, saurischia, dinosaur, avetheropoda]","[asterales]","[passeriformes, saurischia, dinosaur, avetheropoda]","0.46153846153846156","0.46153846153846156","asteraceae","pityriasidae corvidae","asteraceae","pityriasidae corvidae","0.0","0.0","[asteraceae]","[pityriasidae, corvidae]","[asteraceae]","[pityriasidae, corvidae]","0.41666666666666663","0.41666666666666663"
"WekaMatchingRule","BIO34600","http://www.wikidata.org/entity/q604654",,"0","poa wheeleri","poa ampla","poa wheeleri","poa ampla","0.3333333333333333","0.3333333333333333","poa wheeleri","poa ampla","poa wheeleri","poa ampla","0.41666666666666663","0.41666666666666663","[wheeler s bluegrass, pinegrass]","[poa ampla]","[wheeler s bluegrass, pinegrass]","[poa ampla]","0.1578947368421053","0.1578947368421053","wheeler s bluegrass pinegrass","poa ampla","wheeler s bluegrass pinegrass","poa ampla","0.0","0.0","poales","poales","poales","poales","1.0","1.0","[poales]","[poales]","[poales]","[poales]","1.0","1.0","poaceae","poaceae","poaceae","poaceae","1.0","1.0","[poaceae]","[poaceae]","[poaceae]","[poaceae]","1.0","1.0"
"WekaMatchingRule","BIO27186","http://www.wikidata.org/entity/q1829161","0.0",,"mesostenus gracilis","mesostenus modicus","mesostenus gracilis","mesostenus modicus","0.3333333333333333","0.3333333333333333","mesostenus gracilis","mesostenus modicus","mesostenus gracilis","mesostenus modicus","0.6842105263157895","0.6842105263157895","[none]","[mesostenus modicus]","[none]","[mesostenus modicus]","0.11111111111111116","0.11111111111111116","none","mesostenus modicus","none","mesostenus modicus","0.0","0.0","hymenoptera","hymenoptera","hymenoptera","hymenoptera","1.0","1.0","[hymenoptera]","[hymenoptera]","[hymenoptera]","[hymenoptera]","1.0","1.0","ichneumonidae","ichneumonidae","ichneumonidae","ichneumonidae","1.0","1.0","[ichneumonidae]","[ichneumonidae]","[ichneumonidae]","[ichneumonidae]","1.0","1.0"
"WekaMatchingRule","BIO26001","http://www.wikidata.org/entity/q2041655","0.06",,"lytta","lytta flavoangulata","lytta","lytta flavoangulata","0.5","0.5","lytta","lytta flavoangulata","lytta","lytta flavoangulata","0.26315789473684215","0.26315789473684215","[none]","[lytta flavoangulata]","[none]","[lytta flavoangulata]","0.10526315789473684","0.10526315789473684","none","lytta flavoangulata","none","lytta flavoangulata","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","meloidae","meloidae","meloidae","meloidae","1.0","1.0","[meloidae]","[meloidae]","[meloidae]","[meloidae]","1.0","1.0"
"WekaMatchingRule","BIO41756","http://www.wikidata.org/entity/q825794","0.0",,"stephanolepis setifer","sternoptyx pseudodiaphana","stephanolepis setifer","sternoptyx pseudodiaphana","0.0","0.0","stephanolepis setifer","sternoptyx pseudodiaphana","stephanolepis setifer","sternoptyx pseudodiaphana","0.24","0.24","[pygmy filefish]","[false oblique hatchetfish, sternoptyx pseudodiaphana]","[pygmy filefish]","[false oblique hatchetfish, sternoptyx pseudodiaphana]","0.28","0.28","pygmy filefish","false oblique hatchetfish sternoptyx pseudodiaphana","pygmy filefish","false oblique hatchetfish sternoptyx pseudodiaphana","0.0","0.0","tetraodontiformes","stomiiformes","tetraodontiformes","stomiiformes","0.0","0.0","[tetraodontiformes]","[stomiiformes]","[tetraodontiformes]","[stomiiformes]","0.5294117647058824","0.5294117647058824","monacanthidae","sternoptychidae","monacanthidae","sternoptychidae","0.0","0.0","[monacanthidae]","[sternoptychidae]","[monacanthidae]","[sternoptychidae]","0.4","0.4"
"WekaMatchingRule","BIO28982","http://www.wikidata.org/entity/q2126984","0.0",,"nephrotoma cingulata","nephrotoma pamirensis","nephrotoma cingulata","nephrotoma pamirensis","0.3333333333333333","0.3333333333333333","nephrotoma cingulata","nephrotoma pamirensis","nephrotoma cingulata","nephrotoma pamirensis","0.5238095238095238","0.5238095238095238","[none]","[nephrotoma pamirensis]","[none]","[nephrotoma pamirensis]","0.1428571428571429","0.1428571428571429","none","nephrotoma pamirensis","none","nephrotoma pamirensis","0.0","0.0","diptera","diptera","diptera","diptera","1.0","1.0","[diptera]","[diptera]","[diptera]","[diptera]","1.0","1.0","tipulidae","tipulidae","tipulidae","tipulidae","1.0","1.0","[tipulidae]","[tipulidae]","[tipulidae]","[tipulidae]","1.0","1.0"
"WekaMatchingRule","BIO21260","http://www.wikidata.org/entity/q2096175","0.0",,"hydroporus hybridus","hydroglyphus luteolus","hydroporus hybridus","hydroglyphus luteolus","0.0","0.0","hydroporus hybridus","hydroglyphus luteolus","hydroporus hybridus","hydroglyphus luteolus","0.47619047619047616","0.47619047619047616","[predacious diving beetle]","[hydroglyphus luteolus]","[predacious diving beetle]","[hydroglyphus luteolus]","0.125","0.125","predacious diving beetle","hydroglyphus luteolus","predacious diving beetle","hydroglyphus luteolus","0.0","0.0","coleoptera","coleoptera","coleoptera","coleoptera","1.0","1.0","[coleoptera]","[coleoptera]","[coleoptera]","[coleoptera]","1.0","1.0","dytiscidae","dytiscidae","dytiscidae","dytiscidae","1.0","1.0","[dytiscidae]","[dytiscidae]","[dytiscidae]","[dytiscidae]","1.0","1.0"
"WekaMatchingRule","BIO42218","http://www.wikidata.org/entity/q320193","1.0","1","sula leucogaster","sula leucogaster","sula leucogaster","sula leucogaster","1.0","1.0","sula leucogaster","sula leucogaster","sula leucogaster","sula leucogaster","1.0","1.0","[brown bobby, brown booby]","[brown booby]","[brown bobby, brown booby]","[brown booby]","1.0","1.0","brown bobby brown booby","brown booby","brown bobby brown booby","brown booby","0.6666666666666666","0.6666666666666666","suliformes","suliformes pelecaniformes dinosaur avetheropoda saurischia","suliformes","suliformes pelecaniformes dinosaur avetheropoda saurischia","0.2","0.2","[suliformes]","[suliformes, pelecaniformes, dinosaur, avetheropoda, saurischia]","[suliformes]","[suliformes, pelecaniformes, dinosaur, avetheropoda, saurischia]","1.0","1.0","sulidae","sulids","sulidae","sulids","0.0","0.0","[sulidae]","[sulids]","[sulidae]","[sulids]","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","BIO40977","http://www.wikidata.org/entity/q1768722","0.02",,"spermophilus saturatus","spermophilus major","spermophilus saturatus","spermophilus major","0.3333333333333333","0.3333333333333333","spermophilus saturatus","spermophilus major","spermophilus saturatus","spermophilus major","0.6818181818181819","0.6818181818181819","[cascade golden mantled ground squirrel]","[russet ground squirrel]","[cascade golden mantled ground squirrel]","[russet ground squirrel]","0.5","0.5","cascade golden mantled ground squirrel","russet ground squirrel","cascade golden mantled ground squirrel","russet ground squirrel","0.3333333333333333","0.3333333333333333","rodentia","rodentia","rodentia","rodentia","1.0","1.0","[rodentia]","[rodentia]","[rodentia]","[rodentia]","1.0","1.0","sciuridae","squirrel","sciuridae","squirrel","0.0","0.0","[sciuridae]","[squirrel]","[sciuridae]","[squirrel]","0.33333333333333337","0.33333333333333337"
